# --- MATERIAL(MATE) ---
# MATE,   ID,       NAME,        E,        G,    Gamma,    Alpha,       Fy
#     ,     ,           ,    N/mm2,    N/mm2,    kN/m3,        -,    N/mm2

MATE, 0, E120F330, 12000, 800, 5, 0, 22, 
MATE, 1, SN400, 205000, 79000, 77, 0, 235, 
MATE, 2, FC24, 22669, 9445, 24, 0, 16, 
MATE, 3, E65F225_ws, 6500, 433, 0, 0, 18, 

# --- SECTION(SECT) ---
# SECT,   ID,       NAME,    MAT,   TYPE,     DIM1,     DIM2,     DIM3,     DIM4
#     ,     ,           ,       ,       ,       mm,       mm,       mm,       mm
#   TYPE: 0=RECT  1=CIRC  2=I  3=CHS  4=RHS
#   DIM3,DIM4: optional; omit for types with fewer dimensions

SECT,      0,    120x120,      0,      0,      120,      120
SECT,      1,        d20,      1,      1,       20
SECT,      2,    120x120,      0,      0,      120,      120
SECT,      3,    300x450,      2,      0,      450,      300
SECT,      4,  G:120x300,      0,      0,      300,      120
SECT,      5,    120x300,      0,      0,      300,      120
SECT,      6,    120x120,      0,      0,      120,      120
SECT,      7,    120x300,      0,      0,      300,      120
SECT,      8,    120x300,      0,      0,      300,      120
SECT,      9,    120x120,      0,      0,      120,      120
SECT,     10,    120x300,      0,      0,      300,      120
SECT,     11,    120x300,      0,      0,      300,      120
SECT,     12,    120x120,      0,      0,      120,      120
SECT,     13,       yama,      1,      2,      150,      100,        7,       10
SECT,     14,       slab,      3,      0,    15.22,    15.22
SECT,     15,       slab,      3,      0,    14.75,    14.75
SECT,     16,       slab,      3,      0,    22.45,    22.45
SECT,     17,       slab,      3,      0,    46.24,    46.24
SECT,     18,       slab,      3,      0,    21.29,    21.29
SECT,     19,       wall,      3,      0,    37.48,    37.48
SECT,     20,       wall,      3,      0,    43.83,    43.83
SECT,     21,       wall,      3,      0,    31.56,    31.56
SECT,     22,       wall,      3,      0,    42.57,    42.57
SECT,     23,       wall,      3,      0,    35.83,    35.83
SECT,     24,       wall,      3,      0,    37.23,    37.23
SECT,     25,       wall,      3,      0,    31.35,    31.35

# --- NODE ---
# NODE,   ID,         X,         Y,         Z
#     ,     ,         m,         m,         m

NODE,    103,       5.4,     2.335,     6.045
NODE,    104,       3.6,     7.795,     6.045
NODE,    105,       6.3,     4.155,     6.045
NODE,    106,       6.3,     3.245,     6.045
NODE,    107,       6.3,     2.335,     6.045
NODE,    108,       6.3,     1.425,     6.045
NODE,    109,       0.0,     1.425,     6.045
NODE,    110,       6.3,     0.515,     6.045
NODE,    111,       0.0,     0.515,     6.045
NODE,    112,       6.3,     5.065,     6.045
NODE,    113,       5.4,     7.795,     6.045
NODE,    114,       0.9,       0.0,     6.045
NODE,    115,       5.4,       0.0,     3.035
NODE,    116,       5.4,       0.0,     6.045
NODE,    117,       0.0,       0.0,     6.045
NODE,    118,       4.5,       0.0,     6.045
NODE,    119,       6.3,       0.0,     6.045
NODE,    120,       3.6,       0.0,     6.045
NODE,    121,       2.7,     7.795,     6.045
NODE,    122,       0.0,     6.885,      8.62
NODE,    123,       0.0,     5.975,      8.62
NODE,    124,       0.0,     5.065,      8.62
NODE,    125,       0.0,     4.155,      8.62
NODE,    126,       0.0,     3.245,      8.62
NODE,    127,       0.0,     2.335,      8.62
NODE,    128,       4.5,     7.795,      8.62
NODE,    129,       4.5,     4.155,      8.62
NODE,    130,       4.5,     3.245,      8.62
NODE,    131,       4.5,     2.335,      8.62
NODE,    132,       4.5,     5.065,      8.62
NODE,    133,       4.5,     6.885,      8.62
NODE,    134,       4.5,     5.975,      8.62
NODE,    135,       0.0,     7.795,      8.62
NODE,    136,       6.3,     4.155,      8.62
NODE,    137,       6.3,     3.245,      8.62
NODE,    138,       6.3,     2.335,      8.62
NODE,    139,       6.3,     7.795,      8.62
NODE,    140,       6.3,     5.065,      8.62
NODE,    141,       6.3,     6.885,      8.62
NODE,    142,       6.3,     5.975,      8.62
NODE,    143,       0.9,     7.795,      8.62
NODE,    144,       3.6,     7.795,      8.62
NODE,    145,       5.4,     7.795,      8.62
NODE,    146,       5.4,     2.335,      8.62
NODE,    147,       5.4,     1.425,     6.045
NODE,    148,       5.4,     1.425,      8.62
NODE,    149,       0.9,       0.0,      8.62
NODE,    150,       5.4,       0.0,      8.62
NODE,    151,       3.6,       0.0,      8.62
NODE,    152,       0.0,       0.0,      8.62
NODE,    153,       4.5,       0.0,      8.62
NODE,    154,       6.3,       0.0,      8.62
NODE,    155,       0.0,     0.515,      8.62
NODE,    156,       4.5,     0.515,      8.62
NODE,    157,       6.3,     0.515,      8.62
NODE,    158,       0.0,     1.425,      8.62
NODE,    159,       4.5,     1.425,      8.62
NODE,    160,       6.3,     1.425,      8.62
NODE,    161,       6.3,      -1.5,     3.035
NODE,    162,       6.3,      -1.5,     6.045
NODE,    164,       4.5,       0.0,     9.995
NODE,    165,       4.5,     7.795,     9.995
NODE,    166,       4.5,     6.885,     9.995
NODE,    167,       4.5,     5.975,     9.995
NODE,    168,       4.5,     5.065,     9.995
NODE,    169,       4.5,     4.155,     9.995
NODE,    170,       4.5,     3.245,     9.995
NODE,    171,       4.5,     2.335,     9.995
NODE,    172,       4.5,     1.425,     9.995
NODE,    173,       4.5,     0.515,     9.995
NODE,    174,       3.6,       0.0,      9.72
NODE,    175,       2.7,       0.0,      8.62
NODE,    176,       2.7,       0.0,     9.445
NODE,    177,       1.8,       0.0,      8.62
NODE,    178,       1.8,       0.0,      9.17
NODE,    179,       0.9,       0.0,     8.895
NODE,    180,       5.4,       0.0,     9.308
NODE,    181,      2.25,       0.0,       0.3
NODE,    182,      2.25,     2.335,       0.3
NODE,    183,      2.25,     7.795,       0.3
NODE,    184,      2.25,     5.975,       0.3
NODE,    185,      2.25,     1.425,       0.3
NODE,    186,      2.25,     5.065,       0.3
NODE,    187,       4.5,     3.245,       0.3
NODE,    188,      2.25,     3.245,       0.3
NODE,    189,      2.25,     4.155,       0.3
NODE,    190,      2.25,     6.885,       0.3
NODE,    191,       2.7,     5.975,     3.035
NODE,    192,       3.6,     5.975,     3.035
NODE,    193,       0.9,     6.885,     3.035
NODE,    194,       1.8,     6.885,     3.035
NODE,    195,       2.7,     6.885,     3.035
NODE,    196,       3.6,     6.885,     3.035
NODE,    197,       0.9,     5.065,     3.035
NODE,    198,       1.8,     5.065,     3.035
NODE,    199,       2.7,     5.065,     3.035
NODE,    200,       3.6,     5.065,     3.035
NODE,    201,       0.9,     4.155,     3.035
NODE,    202,       1.8,     4.155,     3.035
NODE,    203,       2.7,     4.155,     3.035
NODE,    204,       3.6,     4.155,     3.035
NODE,    205,       0.9,     3.245,     3.035
NODE,    206,       1.8,     3.245,     3.035
NODE,    207,       2.7,     3.245,     3.035
NODE,    208,       3.6,     3.245,     3.035
NODE,    209,       0.9,     2.335,     3.035
NODE,    210,       1.8,     2.335,     3.035
NODE,    211,       2.7,     2.335,     3.035
NODE,    212,       3.6,     2.335,     3.035
NODE,    213,       0.9,     1.425,     3.035
NODE,    214,       1.8,     1.425,     3.035
NODE,    215,       2.7,     1.425,     3.035
NODE,    216,       3.6,     1.425,     3.035
NODE,    217,       1.8,       0.0,     3.035
NODE,    218,       2.7,       0.0,     3.035
NODE,    219,       0.9,     0.515,     3.035
NODE,    220,       1.8,     0.515,     3.035
NODE,    221,       2.7,     0.515,     3.035
NODE,    222,       3.6,     0.515,     3.035
NODE,    223,       5.4,     0.515,     3.035
NODE,    224,       3.6,    -0.526,     3.035
NODE,    225,       4.5,    -0.601,     3.035
NODE,    226,       6.3,     -0.75,     3.035
NODE,    227,       0.9,    -0.302,     3.035
NODE,    228,       3.6,    -1.052,     3.035
NODE,    229,       0.9,    -0.604,     3.035
NODE,    230,       4.5,    -1.201,     3.035
NODE,    231,       5.4,     5.975,     3.035
NODE,    232,       5.4,     6.885,     3.035
NODE,    233,       5.4,     1.425,     3.035
NODE,    234,       1.8,     7.795,     6.045
NODE,    235,       0.9,     6.885,     6.045
NODE,    236,       1.8,     6.885,     6.045
NODE,    237,       2.7,     6.885,     6.045
NODE,    238,       3.6,     6.885,     6.045
NODE,    239,       0.9,     5.975,     6.045
NODE,    240,       1.8,     5.975,     6.045
NODE,    241,       2.7,     5.975,     6.045
NODE,    242,       3.6,     5.975,     6.045
NODE,    243,       0.9,     5.065,     6.045
NODE,    244,       1.8,     5.065,     6.045
NODE,    245,       2.7,     5.065,     6.045
NODE,    246,       3.6,     5.065,     6.045
NODE,    247,       0.9,     4.155,     6.045
NODE,    248,       1.8,     4.155,     6.045
NODE,    249,       2.7,     4.155,     6.045
NODE,    250,       3.6,     4.155,     6.045
NODE,    251,       0.9,     3.245,     6.045
NODE,    252,       1.8,     3.245,     6.045
NODE,    253,       2.7,     3.245,     6.045
NODE,    254,       3.6,     3.245,     6.045
NODE,    255,       0.9,     2.335,     6.045
NODE,    256,       1.8,     2.335,     6.045
NODE,    257,       2.7,     2.335,     6.045
NODE,    258,       3.6,     2.335,     6.045
NODE,    259,       0.9,     1.425,     6.045
NODE,    260,       1.8,     1.425,     6.045
NODE,    261,       2.7,     1.425,     6.045
NODE,    262,       3.6,     1.425,     6.045
NODE,    263,       5.4,     0.515,     6.045
NODE,    264,       0.9,     0.515,     6.045
NODE,    265,       1.8,     0.515,     6.045
NODE,    266,       2.7,     0.515,     6.045
NODE,    267,       3.6,     0.515,     6.045
NODE,    268,       1.8,       0.0,     6.045
NODE,    269,       2.7,       0.0,     6.045
NODE,    270,       4.5,    -0.601,     6.045
NODE,    271,       6.3,     -0.75,     6.045
NODE,    272,       3.6,    -0.526,     6.045
NODE,    273,       0.9,    -0.302,     6.045
NODE,    274,       4.5,    -1.201,     6.045
NODE,    275,       3.6,    -1.052,     6.045
NODE,    276,       0.9,    -0.604,     6.045
NODE,    277,       5.4,     6.885,     6.045
NODE,    278,       5.4,     5.065,     6.045
NODE,    279,       5.4,     5.975,     6.045
NODE,    282,       5.4,    -1.351,     6.045
NODE,    283,       5.4,    -1.351,     3.035
NODE,    288,       3.6,     0.515,      9.72
NODE,    289,       2.7,     0.515,     9.445
NODE,    290,       1.8,     0.515,      9.17
NODE,    291,       0.9,     0.515,     8.895
NODE,    293,       5.4,     0.515,     9.308
NODE,    294,       2.7,    -0.903,     6.045
NODE,    295,       1.8,    -0.754,     6.045
NODE,    296,       2.7,    -0.903,     3.035
NODE,    297,       1.8,    -0.754,     3.035
NODE,    298,       3.6,     1.425,      9.72
NODE,    299,       0.9,     1.425,     8.895
NODE,    300,       1.8,     1.425,      9.17
NODE,    301,       2.7,     1.425,     9.445
NODE,    302,       5.4,     1.425,     9.308

# --- ELEMENT(ELEM) ---
# ELEM,   ID,     Ni,     Nj,    SEC,     Beta
#     ,     ,       ,       ,       ,      deg

ELEM,      0,      0,      1,      0,      0.0
ELEM,      1,      2,      3,      0,      0.0
ELEM,      2,      4,      5,      0,      0.0
ELEM,      3,      6,      7,      0,      0.0
ELEM,      4,      8,      9,      0,      0.0
ELEM,      5,     10,     11,      0,      0.0
ELEM,      6,     12,     13,      0,      0.0
ELEM,      7,     14,     15,      0,      0.0
ELEM,      8,     16,     17,      0,      0.0
ELEM,      9,     18,     19,      0,      0.0
ELEM,     10,     20,     21,      0,      0.0
ELEM,     11,     22,     23,      0,      0.0
ELEM,     12,     24,     25,      0,      0.0
ELEM,     13,     26,     27,      0,      0.0
ELEM,     14,     28,     29,      0,      0.0
ELEM,     15,     30,     31,      0,      0.0
ELEM,     16,     32,     33,      0,      0.0
ELEM,     17,     34,     35,      0,      0.0
ELEM,     18,     36,     37,      0,      0.0
ELEM,     19,     38,     39,      0,      0.0
ELEM,     20,     40,     41,      0,      0.0
ELEM,     21,     42,     43,      0,      0.0
ELEM,     22,     44,     45,      0,      0.0
ELEM,     23,     46,     47,      0,      0.0
ELEM,     24,     48,     49,      0,      0.0
ELEM,     25,     50,     51,      0,      0.0
ELEM,     26,     52,     53,      0,      0.0
ELEM,     27,     54,     55,      0,      0.0
ELEM,     28,     56,     57,      0,      0.0
ELEM,     29,     58,     59,      0,      0.0
ELEM,     30,     60,     61,      0,      0.0
ELEM,     31,     62,     63,      0,      0.0
ELEM,     32,     64,     65,      0,      0.0
ELEM,     33,     54,     55,      0,      0.0
ELEM,     34,     56,     57,      0,      0.0
ELEM,     35,     58,     59,      0,      0.0
ELEM,     36,     60,     61,      0,      0.0
ELEM,     37,     62,     63,      0,      0.0
ELEM,     38,     64,     65,      0,      0.0
ELEM,     39,     66,     67,      0,      0.0
ELEM,     40,     68,     69,      0,      0.0
ELEM,     41,     70,     71,      0,      0.0
ELEM,     42,     72,     73,      0,      0.0
ELEM,     43,     74,     75,      0,      0.0
ELEM,     44,     76,     77,      0,      0.0
ELEM,     45,     78,     79,      0,      0.0
ELEM,     46,      1,     80,      0,      0.0
ELEM,     47,      3,     81,      0,      0.0
ELEM,     48,      5,     82,      0,      0.0
ELEM,     49,      7,     83,      0,      0.0
ELEM,     50,      9,     84,      0,      0.0
ELEM,     51,     11,     85,      0,      0.0
ELEM,     52,     13,     86,      0,      0.0
ELEM,     53,     15,     87,      0,      0.0
ELEM,     54,     19,     88,      0,      0.0
ELEM,     55,     89,     90,      0,      0.0
ELEM,     56,     39,     91,      0,      0.0
ELEM,     57,     41,     92,      0,      0.0
ELEM,     58,     93,     94,      0,      0.0
ELEM,     59,     17,     95,      0,      0.0
ELEM,     60,     21,     96,      0,      0.0
ELEM,     61,     23,     97,      0,      0.0
ELEM,     62,     27,     98,      0,      0.0
ELEM,     63,     25,     99,      0,      0.0
ELEM,     64,     29,    100,      0,      0.0
ELEM,     65,     31,    101,      0,      0.0
ELEM,     66,    102,    103,      0,      0.0
ELEM,     67,     75,    104,      0,      0.0
ELEM,     68,     33,    105,      0,      0.0
ELEM,     69,     35,    106,      0,      0.0
ELEM,     70,     37,    107,      0,      0.0
ELEM,     71,     79,    108,      0,      0.0
ELEM,     72,     43,    109,      0,      0.0
ELEM,     73,     45,    110,      0,      0.0
ELEM,     74,     47,    111,      0,      0.0
ELEM,     75,     49,    112,      0,      0.0
ELEM,     76,     53,    113,      0,      0.0
ELEM,     77,     55,    114,      0,      0.0
ELEM,     78,    115,    116,      0,      0.0
ELEM,     79,     63,    117,      0,      0.0
ELEM,     80,     59,    118,      0,      0.0
ELEM,     81,     57,    119,      0,      0.0
ELEM,     82,     61,    120,      0,      0.0
ELEM,     83,     63,    117,      0,      0.0
ELEM,     84,    115,    116,      0,      0.0
ELEM,     85,     55,    114,      0,      0.0
ELEM,     86,     61,    120,      0,      0.0
ELEM,     87,     57,    119,      0,      0.0
ELEM,     88,     59,    118,      0,      0.0
ELEM,     89,     71,    121,      0,      0.0
ELEM,     90,     81,    122,      0,      0.0
ELEM,     91,     82,    123,      0,      0.0
ELEM,     92,     83,    124,      0,      0.0
ELEM,     93,     84,    125,      0,      0.0
ELEM,     94,     85,    126,      0,      0.0
ELEM,     95,     86,    127,      0,      0.0
ELEM,     96,     88,    128,      0,      0.0
ELEM,     97,     87,    129,      0,      0.0
ELEM,     98,     90,    130,      0,      0.0
ELEM,     99,     91,    131,      0,      0.0
ELEM,    100,     97,    132,      0,      0.0
ELEM,    101,     96,    133,      0,      0.0
ELEM,    102,     95,    134,      0,      0.0
ELEM,    103,     80,    135,      0,      0.0
ELEM,    104,    105,    136,      0,      0.0
ELEM,    105,    106,    137,      0,      0.0
ELEM,    106,    107,    138,      0,      0.0
ELEM,    107,    100,    139,      0,      0.0
ELEM,    108,    112,    140,      0,      0.0
ELEM,    109,     98,    141,      0,      0.0
ELEM,    110,     99,    142,      0,      0.0
ELEM,    111,    101,    143,      0,      0.0
ELEM,    112,    104,    144,      0,      0.0
ELEM,    113,    113,    145,      0,      0.0
ELEM,    114,    103,    146,      0,      0.0
ELEM,    115,    147,    148,      0,      0.0
ELEM,    116,    114,    149,      0,      0.0
ELEM,    117,    116,    150,      0,      0.0
ELEM,    118,    120,    151,      0,      0.0
ELEM,    119,    117,    152,      0,      0.0
ELEM,    120,    118,    153,      0,      0.0
ELEM,    121,    119,    154,      0,      0.0
ELEM,    122,    111,    155,      0,      0.0
ELEM,    123,     94,    156,      0,      0.0
ELEM,    124,    110,    157,      0,      0.0
ELEM,    125,    109,    158,      0,      0.0
ELEM,    126,     92,    159,      0,      0.0
ELEM,    127,    108,    160,      0,      0.0
ELEM,    131,    128,    165,      2,      0.0
ELEM,    132,    133,    166,      2,      0.0
ELEM,    133,    134,    167,      2,      0.0
ELEM,    134,    132,    168,      2,      0.0
ELEM,    135,    129,    169,      2,      0.0
ELEM,    136,    130,    170,      2,      0.0
ELEM,    137,    131,    171,      2,      0.0
ELEM,    138,    159,    172,      2,      0.0
ELEM,    139,    156,    173,      2,      0.0
ELEM,    140,    153,    164,      2,      0.0
ELEM,    141,    151,    174,      2,      0.0
ELEM,    142,    175,    176,      2,      0.0
ELEM,    143,    177,    178,      2,      0.0
ELEM,    144,    149,    179,      2,      0.0
ELEM,    145,    150,    180,      2,      0.0
ELEM,    146,     62,     54,      3,      0.0
ELEM,    147,     60,     58,      3,      0.0
ELEM,    148,      0,     30,      3,      0.0
ELEM,    149,     74,     18,      3,      0.0
ELEM,    150,     54,    181,      3,      0.0
ELEM,    151,    181,     60,      3,      0.0
ELEM,    152,     12,    182,      3,      0.0
ELEM,    153,     62,     54,      3,      0.0
ELEM,    154,     60,     58,      3,      0.0
ELEM,    155,     54,    181,      3,      0.0
ELEM,    156,    181,     60,      3,      0.0
ELEM,    157,     30,     72,      3,      0.0
ELEM,    158,     72,    183,      3,      0.0
ELEM,    159,    183,     70,      3,      0.0
ELEM,    160,     70,     74,      3,      0.0
ELEM,    161,      4,     68,      3,      0.0
ELEM,    162,     68,     66,      3,      0.0
ELEM,    163,     66,    184,      3,      0.0
ELEM,    164,    185,     40,      3,      0.0
ELEM,    165,    186,     22,      3,      0.0
ELEM,    166,    187,     34,      3,      0.0
ELEM,    167,    188,    187,      3,      0.0
ELEM,    168,     62,     46,      3,      0.0
ELEM,    169,     46,     42,      3,      0.0
ELEM,    170,     42,     12,      3,      0.0
ELEM,    171,     12,     10,      3,      0.0
ELEM,    172,     10,      8,      3,      0.0
ELEM,    173,      8,      6,      3,      0.0
ELEM,    174,      6,      4,      3,      0.0
ELEM,    175,      4,      2,      3,      0.0
ELEM,    176,      2,      0,      3,      0.0
ELEM,    177,     40,     38,      3,      0.0
ELEM,    178,     38,    187,      3,      0.0
ELEM,    179,    187,     14,      3,      0.0
ELEM,    180,     14,     22,      3,      0.0
ELEM,    181,     22,     16,      3,      0.0
ELEM,    182,     16,     20,      3,      0.0
ELEM,    183,     20,     18,      3,      0.0
ELEM,    184,     56,     44,      3,      0.0
ELEM,    185,     44,     78,      3,      0.0
ELEM,    186,     78,     36,      3,      0.0
ELEM,    187,     34,     32,      3,      0.0
ELEM,    188,     32,     48,      3,      0.0
ELEM,    189,     48,     24,      3,      0.0
ELEM,    190,     24,     26,      3,      0.0
ELEM,    191,     26,     28,      3,      0.0
ELEM,    192,    181,    185,      3,      0.0
ELEM,    193,    185,    182,      3,      0.0
ELEM,    194,    182,    188,      3,      0.0
ELEM,    195,    188,    189,      3,      0.0
ELEM,    196,    189,    186,      3,      0.0
ELEM,    197,    186,    184,      3,      0.0
ELEM,    198,    184,    190,      3,      0.0
ELEM,    199,    190,    183,      3,      0.0
ELEM,    200,     36,     34,      3,      0.0
ELEM,    201,     58,     64,      3,      0.0
ELEM,    202,     64,     56,      3,      0.0
ELEM,    203,     40,     76,      3,      0.0
ELEM,    204,     22,     50,      3,      0.0
ELEM,    205,     50,     48,      3,      0.0
ELEM,    206,     18,     52,      3,      0.0
ELEM,    207,     52,     28,      3,      0.0
ELEM,    208,     58,     64,      3,      0.0
ELEM,    209,     64,     56,      3,      0.0
ELEM,    210,     76,     78,      3,      0.0
ELEM,    211,      1,     31,      4,      0.0
ELEM,    212,     75,     19,      4,      0.0
ELEM,    213,      5,     69,      4,      0.0
ELEM,    214,     69,     67,      4,      0.0
ELEM,    215,     67,    191,      4,      0.0
ELEM,    216,    191,    192,      4,      0.0
ELEM,    217,    192,     17,      4,      0.0
ELEM,    218,     31,     73,      4,      0.0
ELEM,    219,     73,     71,      4,      0.0
ELEM,    220,     71,     75,      4,      0.0
ELEM,    221,      3,    193,      4,      0.0
ELEM,    222,    193,    194,      4,      0.0
ELEM,    223,    194,    195,      4,      0.0
ELEM,    224,    195,    196,      4,      0.0
ELEM,    225,    196,     21,      4,      0.0
ELEM,    226,      7,    197,      4,      0.0
ELEM,    227,    197,    198,      4,      0.0
ELEM,    228,    198,    199,      4,      0.0
ELEM,    229,    199,    200,      4,      0.0
ELEM,    230,    200,     23,      4,      0.0
ELEM,    231,      9,    201,      4,      0.0
ELEM,    232,    201,    202,      4,      0.0
ELEM,    233,    202,    203,      4,      0.0
ELEM,    234,    203,    204,      4,      0.0
ELEM,    235,    204,     15,      4,      0.0
ELEM,    236,     11,    205,      4,      0.0
ELEM,    237,    205,    206,      4,      0.0
ELEM,    238,    206,    207,      4,      0.0
ELEM,    239,    207,    208,      4,      0.0
ELEM,    240,    208,     89,      4,      0.0
